Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.52.132-192.168.52.2-62401-53-17,192.168.52.132,62401,192.168.52.2,53,17,270815,0,2,0,80,0,0,0,0,48,32,40,11.3137085,295.404612,7.3851153,270815,0,270815,270815,0,0,0,0,0,270815,270815,0,270815,270815,0,0,0,0,0,16,0,7.3851153,32,48,37.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,0,56,0,40,0,0,0,0,0,0,0,0,2,80,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-23.208.81.21-65297-443-6,23.208.81.21,443,192.168.52.132,65297,6,3769,1,1,0,0,0,0,0,0,0,0,0,0,0,530.6447334,3769,0,3769,3769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,265.3223667,265.3223667,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-63866-53-17,192.168.52.132,63866,192.168.52.2,53,17,15314,0,2,0,116,0,0,0,0,74,42,58,22.627417,7574.768186,130.5994515,15314,0,15314,15314,0,0,0,0,0,15314,15314,0,15314,15314,0,0,0,0,0,16,0,130.5994515,42,74,52.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,0,79,0,58,0,0,0,0,0,0,0,0,2,116,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-55199-53-17,192.168.52.132,55199,192.168.52.2,53,17,3130,0,2,0,68,0,0,0,0,34,34,34,0,21725.23962,638.9776358,3130,0,3130,3130,0,0,0,0,0,3130,3130,0,3130,3130,0,0,0,0,0,16,0,638.9776358,34,34,34,0,0,0,0,0,0,0,0,0,0,0,51,0,34,0,0,0,0,0,0,0,0,2,68,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-49414-53-17,192.168.52.132,49414,192.168.52.2,53,17,14537,0,2,0,142,0,0,0,0,110,32,71,55.15432893,9768.177753,137.5799684,14537,0,14537,14537,0,0,0,0,0,14537,14537,0,14537,14537,0,0,0,0,0,16,0,137.5799684,32,110,58,45.033321,2028,0,0,0,0,0,0,0,0,0,87,0,71,0,0,0,0,0,0,0,0,2,142,-1,-1,0,0,0,0,0,0,0,0,0,0,0
182.161.73.136-192.168.52.132-443-57463-6,182.161.73.136,443,192.168.52.132,57463,6,5850,1,1,0,0,0,0,0,0,0,0,0,0,0,341.8803419,5850,0,5850,5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,170.9401709,170.9401709,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-55224-53-17,192.168.52.132,55224,192.168.52.2,53,17,17343,0,2,0,72,0,0,0,0,36,36,36,0,4151.530877,115.3203021,17343,0,17343,17343,0,0,0,0,0,17343,17343,0,17343,17343,0,0,0,0,0,16,0,115.3203021,36,36,36,0,0,0,0,0,0,0,0,0,0,0,54,0,36,0,0,0,0,0,0,0,0,2,72,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-45.137.176.88-56124-443-6,192.168.52.132,56124,45.137.176.88,443,6,85,0,2,0,0,0,0,0,0,0,0,0,0,0,23529.41176,85,0,85,85,0,0,0,0,0,85,85,0,85,85,0,0,0,0,0,40,0,23529.41176,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-58540-53-17,192.168.52.132,58540,192.168.52.2,53,17,54748,0,2,0,56,0,0,0,0,28,28,28,0,1022.868415,36.53101483,54748,0,54748,54748,0,0,0,0,0,54748,54748,0,54748,54748,0,0,0,0,0,16,0,36.53101483,28,28,28,0,0,0,0,0,0,0,0,0,0,0,42,0,28,0,0,0,0,0,0,0,0,2,56,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-56371-53-17,192.168.52.132,56371,192.168.52.2,53,17,12260,0,2,0,176,0,0,0,0,141,35,88,74.95331881,14355.62806,163.132137,12260,0,12260,12260,0,0,0,0,0,12260,12260,0,12260,12260,0,0,0,0,0,16,0,163.132137,35,141,70.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,0,0,105.5,0,88,0,0,0,0,0,0,0,0,2,176,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-23.208.81.21-57718-443-6,23.208.81.21,443,192.168.52.132,57718,6,2428,1,1,0,0,0,0,0,0,0,0,0,0,0,823.723229,2428,0,2428,2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,411.8616145,411.8616145,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-49570-53-17,192.168.52.132,49570,192.168.52.2,53,17,5098,0,2,0,64,0,0,0,0,32,32,32,0,12553.94272,392.3107101,5098,0,5098,5098,0,0,0,0,0,5098,5098,0,5098,5098,0,0,0,0,0,16,0,392.3107101,32,32,32,0,0,0,0,0,0,0,0,0,0,0,48,0,32,0,0,0,0,0,0,0,0,2,64,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-55981-53-17,192.168.52.132,55981,192.168.52.2,53,17,12830,0,2,0,130,0,0,0,0,94,36,65,41.01219331,10132.50195,155.8846454,12830,0,12830,12830,0,0,0,0,0,12830,12830,0,12830,12830,0,0,0,0,0,16,0,155.8846454,36,94,55.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,0,83,0,65,0,0,0,0,0,0,0,0,2,130,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-50744-53-17,192.168.52.132,50744,192.168.52.2,53,17,17105,0,2,0,148,0,0,0,0,113,35,74,55.15432893,8652.440807,116.9248758,17105,0,17105,17105,0,0,0,0,0,17105,17105,0,17105,17105,0,0,0,0,0,16,0,116.9248758,35,113,61,45.033321,2028,0,0,0,0,0,0,0,0,0,91.5,0,74,0,0,0,0,0,0,0,0,2,148,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-49739-53-17,192.168.52.132,49739,192.168.52.2,53,17,10235,0,2,0,112,0,0,0,0,72,40,56,22.627417,10942.84319,195.407914,10235,0,10235,10235,0,0,0,0,0,10235,10235,0,10235,10235,0,0,0,0,0,16,0,195.407914,40,72,50.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,0,76,0,56,0,0,0,0,0,0,0,0,2,112,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-50809-53-17,192.168.52.132,50809,192.168.52.2,53,17,19573,0,2,0,238,0,0,0,0,191,47,119,101.8233765,12159.60762,102.1815767,19573,0,19573,19573,0,0,0,0,0,19573,19573,0,19573,19573,0,0,0,0,0,16,0,102.1815767,47,191,95,83.13843876,6912,0,0,0,0,0,0,0,0,0,142.5,0,119,0,0,0,0,0,0,0,0,2,238,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-61403-53-17,192.168.52.132,61403,192.168.52.2,53,17,18840,0,2,0,143,0,0,0,0,110,33,71.5,54.44722215,7590.233546,106.1571125,18840,0,18840,18840,0,0,0,0,0,18840,18840,0,18840,18840,0,0,0,0,0,16,0,106.1571125,33,110,58.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,0,88,0,71.5,0,0,0,0,0,0,0,0,2,143,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-52699-53-17,192.168.52.132,52699,192.168.52.2,53,17,4812,0,2,0,64,0,0,0,0,32,32,32,0,13300.08313,415.6275977,4812,0,4812,4812,0,0,0,0,0,4812,4812,0,4812,4812,0,0,0,0,0,16,0,415.6275977,32,32,32,0,0,0,0,0,0,0,0,0,0,0,48,0,32,0,0,0,0,0,0,0,0,2,64,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-63925-53-17,192.168.52.132,63925,192.168.52.2,53,17,21115,0,2,0,70,0,0,0,0,35,35,35,0,3315.178783,94.7193938,21115,0,21115,21115,0,0,0,0,0,21115,21115,0,21115,21115,0,0,0,0,0,16,0,94.7193938,35,35,35,0,0,0,0,0,0,0,0,0,0,0,52.5,0,35,0,0,0,0,0,0,0,0,2,70,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-52982-53-17,192.168.52.132,52982,192.168.52.2,53,17,154635,0,2,0,70,0,0,0,0,35,35,35,0,452.678889,12.93368254,154635,0,154635,154635,0,0,0,0,0,154635,154635,0,154635,154635,0,0,0,0,0,16,0,12.93368254,35,35,35,0,0,0,0,0,0,0,0,0,0,0,52.5,0,35,0,0,0,0,0,0,0,0,2,70,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-60642-53-17,192.168.52.132,60642,192.168.52.2,53,17,13921,0,2,0,157,0,0,0,0,119,38,78.5,57.27564928,11277.92544,143.66784,13921,0,13921,13921,0,0,0,0,0,13921,13921,0,13921,13921,0,0,0,0,0,16,0,143.66784,38,119,65,46.7653718,2187,0,0,0,0,0,0,0,0,0,97.5,0,78.5,0,0,0,0,0,0,0,0,2,157,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-64901-53-17,192.168.52.132,64901,192.168.52.2,53,17,29215,0,2,0,168,0,0,0,0,137,31,84,74.95331881,5750.470649,68.45798391,29215,0,29215,29215,0,0,0,0,0,29215,29215,0,29215,29215,0,0,0,0,0,16,0,68.45798391,31,137,66.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,0,0,99.5,0,84,0,0,0,0,0,0,0,0,2,168,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-62875-53-17,192.168.52.132,62875,192.168.52.2,53,17,6628,0,2,0,141,0,0,0,0,93,48,70.5,31.81980515,21273.38564,301.7501509,6628,0,6628,6628,0,0,0,0,0,6628,6628,0,6628,6628,0,0,0,0,0,16,0,301.7501509,48,93,63,25.98076211,675,0,0,0,0,0,0,0,0,0,94.5,0,70.5,0,0,0,0,0,0,0,0,2,141,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-50373-53-17,192.168.52.132,50373,192.168.52.2,53,17,56631,0,2,0,162,0,0,0,0,119,43,81,53.74011537,2860.62404,35.31634617,56631,0,56631,56631,0,0,0,0,0,56631,56631,0,56631,56631,0,0,0,0,0,16,0,35.31634617,43,119,68.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,0,102.5,0,81,0,0,0,0,0,0,0,0,2,162,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-53802-53-17,192.168.52.132,53802,192.168.52.2,53,17,207606,0,2,0,148,0,0,0,0,114,34,74,56.56854249,712.8888375,9.633632939,207606,0,207606,207606,0,0,0,0,0,207606,207606,0,207606,207606,0,0,0,0,0,16,0,9.633632939,34,114,60.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,0,91,0,74,0,0,0,0,0,0,0,0,2,148,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-46.51.196.136-59194-443-6,46.51.196.136,443,192.168.52.132,59194,6,2429,1,1,0,0,0,0,0,0,0,0,0,0,0,823.3841087,2429,0,2429,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,411.6920543,411.6920543,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-54.238.120.71-56063-443-6,192.168.52.132,56063,54.238.120.71,443,6,188,0,2,0,0,0,0,0,0,0,0,0,0,0,10638.29787,188,0,188,188,0,0,0,0,0,188,188,0,188,188,0,0,0,0,0,40,0,10638.29787,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-57555-53-17,192.168.52.132,57555,192.168.52.2,53,17,19264,0,2,0,156,0,0,0,0,118,38,78,56.56854249,8098.006645,103.820598,19264,0,19264,19264,0,0,0,0,0,19264,19264,0,19264,19264,0,0,0,0,0,16,0,103.820598,38,118,64.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,0,97,0,78,0,0,0,0,0,0,0,0,2,156,-1,-1,0,0,0,0,0,0,0,0,0,0,0
142.251.42.226-192.168.52.132-443-52772-17,192.168.52.132,52772,142.251.42.226,443,17,4000536,4,1,5000,1250,1250,1250,1250,0,1250,1250,1250,0,1562.290653,1.249832522,1000134,699948.1879,1889029,307965,3692571,1230857,644587.1409,1889029,600773,0,0,0,0,0,0,0,0,0,32,8,0.999866018,0.249966504,1250,1250,1250,0,0,0,0,0,0,0,0,0,0,0,1500,1250,1250,0,0,0,0,0,0,4,5000,1,1250,-1,-1,4,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-60799-53-17,192.168.52.132,60799,192.168.52.2,53,17,4168,0,2,0,274,0,0,0,0,244,30,137,151.3208512,65738.96353,479.8464491,4168,0,4168,4168,0,0,0,0,0,4168,4168,0,4168,4168,0,0,0,0,0,16,0,479.8464491,30,244,101.3333333,123.5529576,15265.33333,0,0,0,0,0,0,0,0,0,152,0,137,0,0,0,0,0,0,0,0,2,274,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-65436-53-17,192.168.52.132,65436,192.168.52.2,53,17,2765,0,2,0,74,0,0,0,0,37,37,37,0,26763.11031,723.3273056,2765,0,2765,2765,0,0,0,0,0,2765,2765,0,2765,2765,0,0,0,0,0,16,0,723.3273056,37,37,37,0,0,0,0,0,0,0,0,0,0,0,55.5,0,37,0,0,0,0,0,0,0,0,2,74,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-53246-53-17,192.168.52.132,53246,192.168.52.2,53,17,11461,0,2,0,155,0,0,0,0,125,30,77.5,67.17514421,13524.12529,174.5048425,11461,0,11461,11461,0,0,0,0,0,11461,11461,0,11461,11461,0,0,0,0,0,16,0,174.5048425,30,125,61.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,0,92.5,0,77.5,0,0,0,0,0,0,0,0,2,155,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-35.190.60.146-65414-443-17,192.168.52.132,65414,35.190.60.146,443,17,3999280,4,1,5000,1250,1250,1250,1250,0,1250,1250,1250,0,1562.781301,1.250225041,999820,705346.1616,1897094,301411,3697869,1232623,648911.6972,1897094,600479,0,0,0,0,0,0,0,0,0,32,8,1.000180032,0.250045008,1250,1250,1250,0,0,0,0,0,0,0,0,0,0,0,1500,1250,1250,0,0,0,0,0,0,4,5000,1,1250,-1,-1,4,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-64449-53-17,192.168.52.132,64449,192.168.52.2,53,17,31736,0,2,0,178,0,0,0,0,129,49,89,56.56854249,5608.772372,63.01991429,31736,0,31736,31736,0,0,0,0,0,31736,31736,0,31736,31736,0,0,0,0,0,16,0,63.01991429,49,129,75.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,0,113.5,0,89,0,0,0,0,0,0,0,0,2,178,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-59526-53-17,192.168.52.132,59526,192.168.52.2,53,17,263417,0,2,0,124,0,0,0,0,93,31,62,43.84062043,470.7365128,7.5925244,263417,0,263417,263417,0,0,0,0,0,263417,263417,0,263417,263417,0,0,0,0,0,16,0,7.5925244,31,93,51.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,0,77.5,0,62,0,0,0,0,0,0,0,0,2,124,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-57117-53-17,192.168.52.132,57117,192.168.52.2,53,17,12211,0,2,0,232,0,0,0,0,194,38,116,110.3086579,18999.26296,163.7867497,12211,0,12211,12211,0,0,0,0,0,12211,12211,0,12211,12211,0,0,0,0,0,16,0,163.7867497,38,194,90,90.06664199,8112,0,0,0,0,0,0,0,0,0,135,0,116,0,0,0,0,0,0,0,0,2,232,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-56789-53-17,192.168.52.132,56789,192.168.52.2,53,17,10905,0,2,0,152,0,0,0,0,92,60,76,22.627417,13938.56029,183.4021091,10905,0,10905,10905,0,0,0,0,0,10905,10905,0,10905,10905,0,0,0,0,0,16,0,183.4021091,60,92,70.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,0,106,0,76,0,0,0,0,0,0,0,0,2,152,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-56091-53-17,192.168.52.132,56091,192.168.52.2,53,17,2531,0,2,0,56,0,0,0,0,28,28,28,0,22125.64204,790.2015014,2531,0,2531,2531,0,0,0,0,0,2531,2531,0,2531,2531,0,0,0,0,0,16,0,790.2015014,28,28,28,0,0,0,0,0,0,0,0,0,0,0,42,0,28,0,0,0,0,0,0,0,0,2,56,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-51017-53-17,192.168.52.132,51017,192.168.52.2,53,17,553717,0,2,0,102,0,0,0,0,51,51,51,0,184.2096233,3.611953399,553717,0,553717,553717,0,0,0,0,0,553717,553717,0,553717,553717,0,0,0,0,0,16,0,3.611953399,51,51,51,0,0,0,0,0,0,0,0,0,0,0,76.5,0,51,0,0,0,0,0,0,0,0,2,102,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-60427-53-17,192.168.52.132,60427,192.168.52.2,53,17,26852,0,2,0,130,0,0,0,0,94,36,65,41.01219331,4841.352599,74.48234768,26852,0,26852,26852,0,0,0,0,0,26852,26852,0,26852,26852,0,0,0,0,0,16,0,74.48234768,36,94,55.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,0,83,0,65,0,0,0,0,0,0,0,0,2,130,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-55479-53-17,192.168.52.132,55479,192.168.52.2,53,17,4318,0,2,0,92,0,0,0,0,46,46,46,0,21306.16026,463.1773969,4318,0,4318,4318,0,0,0,0,0,4318,4318,0,4318,4318,0,0,0,0,0,16,0,463.1773969,46,46,46,0,0,0,0,0,0,0,0,0,0,0,69,0,46,0,0,0,0,0,0,0,0,2,92,-1,-1,0,0,0,0,0,0,0,0,0,0,0
142.251.8.155-192.168.52.132-443-57462-6,142.251.8.155,443,192.168.52.132,57462,6,5928,1,1,0,0,0,0,0,0,0,0,0,0,0,337.3819163,5928,0,5928,5928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,168.6909582,168.6909582,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-63422-53-17,192.168.52.132,63422,192.168.52.2,53,17,19770,0,2,0,135,0,0,0,0,100,35,67.5,45.96194078,6828.528073,101.1633789,19770,0,19770,19770,0,0,0,0,0,19770,19770,0,19770,19770,0,0,0,0,0,16,0,101.1633789,35,100,56.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,0,85,0,67.5,0,0,0,0,0,0,0,0,2,135,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-61132-53-17,192.168.52.132,61132,192.168.52.2,53,17,15711,0,2,0,110,0,0,0,0,81,29,55,36.76955262,7001.463942,127.2993444,15711,0,15711,15711,0,0,0,0,0,15711,15711,0,15711,15711,0,0,0,0,0,16,0,127.2993444,29,81,46.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,0,69.5,0,55,0,0,0,0,0,0,0,0,2,110,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-59472-53-17,192.168.52.132,59472,192.168.52.2,53,17,11727,0,2,0,120,0,0,0,0,85,35,60,35.35533906,10232.79611,170.5466019,11727,0,11727,11727,0,0,0,0,0,11727,11727,0,11727,11727,0,0,0,0,0,16,0,170.5466019,35,85,51.66666667,28.86751346,833.3333333,0,0,0,0,0,0,0,0,0,77.5,0,60,0,0,0,0,0,0,0,0,2,120,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-52767-53-17,192.168.52.132,52767,192.168.52.2,53,17,34995,0,2,0,131,0,0,0,0,95,36,65.5,41.71930009,3743.391913,57.15102157,34995,0,34995,34995,0,0,0,0,0,34995,34995,0,34995,34995,0,0,0,0,0,16,0,57.15102157,36,95,55.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,0,83.5,0,65.5,0,0,0,0,0,0,0,0,2,131,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-49676-53-17,192.168.52.132,49676,192.168.52.2,53,17,13270,0,2,0,163,0,0,0,0,122,41,81.5,57.27564928,12283.34589,150.7159005,13270,0,13270,13270,0,0,0,0,0,13270,13270,0,13270,13270,0,0,0,0,0,16,0,150.7159005,41,122,68,46.7653718,2187,0,0,0,0,0,0,0,0,0,102,0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-51514-53-17,192.168.52.132,51514,192.168.52.2,53,17,21524749,1,3,34,98,34,34,34,0,34,32,32.66666667,1.154700538,6.132475691,0.185832597,7174916.333,1.21E+07,2.12E+07,7173,0,0,0,0,0,2.15E+07,1.08E+07,1.47E+07,2.12E+07,332597,0,0,0,0,8,24,0.046458149,0.139374448,32,34,32.8,1.095445115,1.2,0,0,0,0,0,0,0,0,3,41,34,32.66666667,0,0,0,0,0,0,1,34,3,98,-1,-1,1,0,332597,0,332597,332597,2.12E+07,0,2.12E+07,2.12E+07,0
192.168.52.132-192.168.52.2-49516-53-17,192.168.52.132,49516,192.168.52.2,53,17,12328,0,2,0,219,0,0,0,0,187,32,109.5,109.6015511,17764.43868,162.2323167,12328,0,12328,12328,0,0,0,0,0,12328,12328,0,12328,12328,0,0,0,0,0,16,0,162.2323167,32,187,83.66666667,89.48929172,8008.333333,0,0,0,0,0,0,0,0,0,125.5,0,109.5,0,0,0,0,0,0,0,0,2,219,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-62715-53-17,192.168.52.132,62715,192.168.52.2,53,17,57011,0,2,0,86,0,0,0,0,43,43,43,0,1508.480819,35.08094929,57011,0,57011,57011,0,0,0,0,0,57011,57011,0,57011,57011,0,0,0,0,0,16,0,35.08094929,43,43,43,0,0,0,0,0,0,0,0,0,0,0,64.5,0,43,0,0,0,0,0,0,0,0,2,86,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-203.69.141.74-65292-443-6,203.69.141.74,443,192.168.52.132,65292,6,4001,1,1,0,0,0,0,0,0,0,0,0,0,0,499.8750312,4001,0,4001,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,249.9375156,249.9375156,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-59192-53-17,192.168.52.132,59192,192.168.52.2,53,17,33625860,1,3,44,132,44,44,44,0,60,36,44,13.85640646,5.234066876,0.118956065,1.12E+07,1.92E+07,3.34E+07,17998,0,0,0,0,0,3.36E+07,1.68E+07,2.38E+07,3.36E+07,17998,0,0,0,0,8,24,0.029739016,0.089217049,36,60,42.4,10.43072385,108.8,0,0,0,0,0,0,0,0,3,53,44,44,0,0,0,0,0,0,1,44,3,132,-1,-1,1,0,17998,0,17998,17998,3.34E+07,0,3.34E+07,3.34E+07,0
192.168.52.132-23.106.127.52-57529-443-6,192.168.52.132,57529,23.106.127.52,443,6,217,0,2,0,0,0,0,0,0,0,0,0,0,0,9216.589862,217,0,217,217,0,0,0,0,0,217,217,0,217,217,0,0,0,0,0,40,0,9216.589862,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
142.251.42.226-192.168.52.132-443-60725-17,192.168.52.132,60725,142.251.42.226,443,17,4003106,4,1,5000,1250,1250,1250,1250,0,1250,1250,1250,0,1561.28766,1.249030128,1000776.5,695575.7545,1880278,306758,3696348,1232116,636105.8558,1880278,608794,0,0,0,0,0,0,0,0,0,32,8,0.999224102,0.249806026,1250,1250,1250,0,0,0,0,0,0,0,0,0,0,0,1500,1250,1250,0,0,0,0,0,0,4,5000,1,1250,-1,-1,4,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-64792-53-17,192.168.52.132,64792,192.168.52.2,53,17,7271,0,2,0,88,0,0,0,0,44,44,44,0,12102.87443,275.065328,7271,0,7271,7271,0,0,0,0,0,7271,7271,0,7271,7271,0,0,0,0,0,16,0,275.065328,44,44,44,0,0,0,0,0,0,0,0,0,0,0,66,0,44,0,0,0,0,0,0,0,0,2,88,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-52986-53-17,192.168.52.132,52986,192.168.52.2,53,17,18006,0,2,0,173,0,0,0,0,135,38,86.5,68.58935778,9607.908475,111.0740864,18006,0,18006,18006,0,0,0,0,0,18006,18006,0,18006,18006,0,0,0,0,0,16,0,111.0740864,38,135,70.33333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,0,105.5,0,86.5,0,0,0,0,0,0,0,0,2,173,-1,-1,0,0,0,0,0,0,0,0,0,0,0
